order_id,customer_id,product_id,quantity, price ,order_date
995,621,16,2,599.99,7/11/2017
1011,495,16,2,599.99,7/18/2017
1054,189,16,1,599.99,8/11/2017
1125,945,16,2,599.99,9/14/2017
1132,351,16,1,599.99,9/19/2017
1184,369,16,2,599.99,10/14/2017
1272,935,16,2,599.99,11/27/2017
1296,231,16,1,599.99,12/14/2017
1315,931,16,2,599.99,12/25/2017
5,1324,17,1,429,1/3/2016
7,324,17,2,429,1/4/2016
13,873,17,2,429,1/8/2016
21,1250,17,1,429,1/15/2016
30,1348,17,1,429,1/20/2016
34,80,17,2,429,1/22/2016
40,348,17,1,429,1/27/2016
46,746,17,1,429,1/29/2016
59,563,17,2,429,2/5/2016
68,381,17,1,429,2/10/2016
72,1386,17,2,429,2/12/2016
78,1182,17,1,429,2/16/2016
79,529,17,2,429,2/17/2016
80,397,17,1,429,2/17/2016
93,1328,17,1,429,2/26/2016
103,991,17,1,429,3/3/2016
106,422,17,1,429,3/4/2016
120,327,17,1,429,3/14/2016
125,685,17,1,429,3/16/2016
127,484,17,1,429,3/17/2016
150,332,17,1,429,3/29/2016
151,926,17,1,429,3/29/2016
156,357,17,2,429,4/3/2016
183,22,17,1,429,4/19/2016
198,640,17,1,429,5/1/2016
201,280,17,1,429,5/1/2016
202,600,17,1,429,5/3/2016
203,1102,17,2,429,5/3/2016
204,591,17,2,429,5/4/2016
217,716,17,1,429,5/11/2016
234,1435,17,2,429,5/22/2016
246,17,17,2,429,5/30/2016
248,1376,17,1,429,5/30/2016
250,150,17,2,429,6/1/2016
261,1045,17,2,429,6/8/2016
276,1227,17,1,429,6/18/2016
289,849,17,1,429,6/27/2016
311,1400,17,2,429,7/12/2016
316,670,17,1,429,7/17/2016
324,480,17,1,429,7/20/2016
329,274,17,1,429,7/24/2016
331,642,17,2,429,7/24/2016
357,14,17,2,429,8/5/2016
398,447,17,1,429,8/29/2016
408,1071,17,2,429,9/1/2016
412,1202,17,1,429,9/2/2016
420,72,17,2,429,9/5/2016
423,1397,17,1,429,9/6/2016
449,492,17,2,429,9/21/2016
456,1061,17,2,429,9/23/2016
457,1349,17,1,429,9/24/2016
467,555,17,2,429,9/28/2016
475,241,17,2,429,10/1/2016
483,703,17,1,429,10/6/2016
510,586,17,1,429,10/17/2016
514,927,17,2,429,10/19/2016
532,817,17,2,429,10/29/2016
537,1353,17,2,429,10/31/2016
544,321,17,1,429,11/6/2016
546,470,17,2,429,11/9/2016
561,90,17,2,429,11/19/2016
565,894,17,1,429,11/21/2016
582,32,17,2,429,12/4/2016
597,1121,17,2,429,12/8/2016
612,634,17,1,429,12/16/2016
618,131,17,2,429,12/21/2016
621,1157,17,2,429,12/23/2016
625,1163,17,1,429,12/25/2016
663,344,17,2,429,1/20/2017
675,291,17,1,429,1/28/2017
736,184,17,1,429,2/27/2017
756,1143,17,2,429,3/6/2017
773,1385,17,2,429,3/11/2017
794,863,17,1,429,3/23/2017
876,1046,17,2,429,5/5/2017
899,605,17,1,429,5/20/2017
1032,429,17,1,429,7/30/2017
1046,1134,17,2,429,8/7/2017
1093,326,17,2,429,8/25/2017
1104,268,17,1,429,9/1/2017
1133,517,17,1,429,9/19/2017
1154,789,17,1,429,9/30/2017
1173,548,17,1,429,10/8/2017
1201,201,17,2,429,10/23/2017
1219,840,17,2,429,10/30/2017
1257,1136,17,2,429,11/19/2017
1288,778,17,2,429,12/7/2017
1304,1409,17,1,429,12/16/2017
1415,839,17,1,429,3/3/2018
1511,25,17,2,429,4/9/2018
1541,10,17,1,429,4/16/2018
6,94,18,1,449,1/4/2016
15,450,18,2,449,1/9/2016
24,636,18,2,449,1/18/2016
35,813,18,1,449,1/22/2016
58,504,18,1,449,2/5/2016
70,50,18,1,449,2/11/2016
71,797,18,1,449,2/11/2016
78,1182,18,2,449,2/16/2016
85,1174,18,1,449,2/20/2016
103,991,18,1,449,3/3/2016
118,577,18,1,449,3/12/2016
129,84,18,1,449,3/19/2016
134,679,18,2,449,3/20/2016
135,1354,18,2,449,3/21/2016
141,557,18,1,449,3/25/2016
156,357,18,2,449,4/3/2016
160,205,18,2,449,4/4/2016
162,31,18,1,449,4/6/2016
163,1325,18,1,449,4/6/2016
170,1200,18,2,449,4/10/2016
178,756,18,1,449,4/16/2016
179,616,18,1,449,4/17/2016
195,727,18,1,449,4/28/2016
199,760,18,2,449,5/1/2016
217,716,18,1,449,5/11/2016
232,1360,18,1,449,5/20/2016
239,13,18,1,449,5/27/2016
240,65,18,2,449,5/27/2016
249,145,18,2,449,6/1/2016
258,107,18,1,449,6/6/2016
269,764,18,1,449,6/12/2016
275,1341,18,1,449,6/17/2016
292,360,18,2,449,6/29/2016
294,732,18,1,449,7/1/2016
302,1375,18,2,449,7/6/2016
308,156,18,2,449,7/11/2016
332,659,18,2,449,7/24/2016
333,779,18,2,449,7/25/2016
337,1252,18,1,449,7/26/2016
344,750,18,2,449,8/1/2016
345,1299,18,2,449,8/1/2016
346,584,18,2,449,8/1/2016
358,1042,18,2,449,8/5/2016
387,451,18,1,449,8/20/2016
398,447,18,2,449,8/29/2016
408,1071,18,1,449,9/1/2016
431,1217,18,1,449,9/11/2016
434,726,18,2,449,9/13/2016
435,77,18,1,449,9/14/2016
460,691,18,2,449,9/25/2016
461,853,18,2,449,9/26/2016
470,641,18,1,449,9/30/2016
493,796,18,2,449,10/9/2016
514,927,18,2,449,10/19/2016
519,54,18,2,449,10/22/2016
527,506,18,2,449,10/27/2016
543,62,18,1,449,11/6/2016
546,470,18,2,449,11/9/2016
552,1282,18,1,449,11/12/2016
553,913,18,2,449,11/12/2016
561,90,18,1,449,11/19/2016
565,894,18,1,449,11/21/2016
570,989,18,1,449,11/23/2016
578,819,18,2,449,11/27/2016
585,1219,18,2,449,12/4/2016
587,487,18,1,449,12/6/2016
592,1232,18,2,449,12/6/2016
600,624,18,2,449,12/9/2016
606,18,18,2,449,12/11/2016
610,711,18,2,449,12/13/2016
613,1159,18,2,449,12/17/2016
614,654,18,1,449,12/18/2016
622,1398,18,1,449,12/23/2016
630,1404,18,2,449,12/26/2016
808,315,18,1,449,3/31/2017
855,775,18,1,449,4/22/2017
878,224,18,2,449,5/7/2017
934,93,18,1,449,6/9/2017
1017,168,18,2,449,7/20/2017
1036,1442,18,2,449,7/30/2017
1039,1077,18,2,449,8/2/2017
1064,898,18,1,449,8/16/2017
1070,596,18,2,449,8/17/2017
1092,40,18,1,449,8/25/2017
1276,893,18,2,449,11/30/2017
1346,136,18,2,449,1/14/2018
1467,152,18,1,449,3/26/2018
1559,42,18,1,449,4/20/2018
1596,21,18,1,449,4/28/2018
27,57,19,1,449,1/19/2016
30,1348,19,1,449,1/20/2016
41,979,19,2,449,1/27/2016
42,1095,19,1,449,1/27/2016
57,1305,19,2,449,2/4/2016
63,1075,19,2,449,2/7/2016
67,526,19,1,449,2/9/2016
78,1182,19,1,449,2/16/2016
95,218,19,1,449,2/27/2016
97,204,19,1,449,2/28/2016
98,1194,19,1,449,2/28/2016
104,7,19,2,449,3/3/2016
107,633,19,1,449,3/6/2016
115,1369,19,1,449,3/9/2016
117,740,19,1,449,3/10/2016
134,679,19,2,449,3/20/2016
139,710,19,2,449,3/23/2016
142,170,19,1,449,3/26/2016
174,1361,19,2,449,4/12/2016
175,951,19,1,449,4/13/2016
183,22,19,1,449,4/19/2016
203,1102,19,2,449,5/3/2016
212,1373,19,1,449,5/8/2016
215,1420,19,1,449,5/10/2016
243,802,19,2,449,5/27/2016
244,956,19,1,449,5/28/2016
252,66,19,1,449,6/1/2016
258,107,19,1,449,6/6/2016
266,933,19,1,449,6/10/2016
278,1301,19,2,449,6/20/2016
293,573,19,2,449,6/30/2016
316,670,19,1,449,7/17/2016
324,480,19,1,449,7/20/2016
354,551,19,1,449,8/3/2016
368,995,19,1,449,8/14/2016
373,337,19,2,449,8/16/2016
383,331,19,1,449,8/20/2016
388,1080,19,2,449,8/21/2016
425,843,19,1,449,9/8/2016
431,1217,19,1,449,9/11/2016
440,882,19,2,449,9/17/2016
460,691,19,1,449,9/25/2016
466,1440,19,2,449,9/28/2016
467,555,19,1,449,9/28/2016
468,1261,19,1,449,9/29/2016
474,553,19,2,449,10/1/2016
501,977,19,2,449,10/11/2016
527,506,19,1,449,10/27/2016
540,1429,19,1,449,11/3/2016
542,313,19,2,449,11/4/2016
552,1282,19,2,449,11/12/2016
563,365,19,1,449,11/20/2016
580,581,19,1,449,11/30/2016
584,1209,19,1,449,12/4/2016
595,538,19,2,449,12/8/2016
605,1208,19,1,449,12/10/2016
615,560,19,2,449,12/19/2016
627,1119,19,1,449,12/25/2016
629,973,19,1,449,12/26/2016
668,297,19,2,449,1/22/2017
675,291,19,1,449,1/28/2017
686,380,19,2,449,2/1/2017
737,694,19,2,449,2/27/2017
740,1113,19,1,449,2/28/2017
788,1363,19,1,449,3/18/2017
808,315,19,2,449,3/31/2017
818,1319,19,2,449,4/4/2017
825,10,19,1,449,4/7/2017
1000,645,19,2,449,7/12/2017
1061,655,19,1,449,8/15/2017
1091,1260,19,1,449,8/24/2017
1097,1311,19,1,449,8/27/2017
1185,960,19,2,449,10/14/2017
1201,201,19,2,449,10/23/2017
1216,886,19,1,449,10/28/2017
1259,4,19,1,449,11/21/2017
1263,1408,19,2,449,11/23/2017
1502,83,19,2,449,4/6/2018
1,259,20,1,599.99,1/1/2016
2,1212,20,1,599.99,1/1/2016
3,523,20,1,599.99,1/2/2016
6,94,20,1,599.99,1/4/2016
8,1204,20,2,599.99,1/4/2016
13,873,20,2,599.99,1/8/2016
17,1175,20,2,599.99,1/12/2016
35,813,20,2,599.99,1/22/2016
51,1047,20,1,599.99,2/1/2016
56,1241,20,2,599.99,2/4/2016
70,50,20,1,599.99,2/11/2016
77,385,20,1,599.99,2/16/2016
83,393,20,1,599.99,2/19/2016
87,516,20,2,599.99,2/21/2016
95,218,20,2,599.99,2/27/2016
97,204,20,2,599.99,2/28/2016
127,484,20,1,599.99,3/17/2016
132,46,20,1,599.99,3/20/2016
146,288,20,2,599.99,3/28/2016
169,99,20,2,599.99,4/10/2016
173,117,20,2,599.99,4/11/2016
177,121,20,2,599.99,4/16/2016
179,616,20,2,599.99,4/17/2016
185,24,20,1,599.99,4/20/2016
196,1247,20,1,599.99,4/28/2016
198,640,20,2,599.99,5/1/2016
206,743,20,1,599.99,5/4/2016
223,1368,20,1,599.99,5/15/2016
237,1351,20,2,599.99,5/25/2016
238,1350,20,2,599.99,5/26/2016
277,546,20,2,599.99,6/19/2016
282,159,20,1,599.99,6/22/2016
284,1356,20,1,599.99,6/23/2016
287,133,20,1,599.99,6/25/2016
304,230,20,1,599.99,7/7/2016
316,670,20,1,599.99,7/17/2016
343,961,20,2,599.99,7/31/2016
349,30,20,2,599.99,8/3/2016
350,31,20,1,599.99,8/3/2016
351,1307,20,1,599.99,8/3/2016
363,834,20,1,599.99,8/11/2016
384,410,20,1,599.99,8/20/2016
407,77,20,1,599.99,9/1/2016
418,88,20,1,599.99,9/4/2016
421,240,20,2,599.99,9/5/2016
422,398,20,2,599.99,9/6/2016
434,726,20,1,599.99,9/13/2016
444,30,20,2,599.99,9/19/2016
453,1028,20,2,599.99,9/22/2016
476,559,20,2,599.99,10/1/2016
499,260,20,2,599.99,10/11/2016
507,1378,20,2,599.99,10/15/2016
523,1056,20,1,599.99,10/24/2016
542,313,20,1,599.99,11/4/2016
545,1108,20,2,599.99,11/8/2016
555,212,20,2,599.99,11/13/2016
590,990,20,1,599.99,12/6/2016
612,634,20,1,599.99,12/16/2016
691,1081,20,1,599.99,2/4/2017
774,690,20,1,599.99,3/12/2017
782,1298,20,2,599.99,3/15/2017
833,406,20,2,599.99,4/12/2017
905,609,20,1,599.99,5/23/2017
914,1068,20,2,599.99,5/28/2017
948,618,20,2,599.99,6/15/2017
952,355,20,2,599.99,6/16/2017
983,1158,20,2,599.99,6/27/2017
992,723,20,1,599.99,7/7/2017
1006,1070,20,1,599.99,7/15/2017
1020,16,20,2,599.99,7/23/2017
1029,407,20,1,599.99,7/29/2017
1043,1235,20,1,599.99,8/6/2017
1073,911,20,1,599.99,8/18/2017
1142,554,20,2,599.99,9/23/2017
1157,24,20,1,599.99,10/1/2017
1175,292,20,1,599.99,10/9/2017
1228,1041,20,2,599.99,11/4/2017
1250,1188,20,2,599.99,11/17/2017
1273,1268,20,1,599.99,11/27/2017
1302,322,20,2,599.99,12/16/2017
1312,311,20,1,599.99,12/25/2017
1323,273,20,1,599.99,12/31/2017
1426,938,20,2,599.99,3/7/2018
1571,80,20,2,599.99,4/22/2018
16,552,21,1,269.99,1/12/2016
25,657,21,1,269.99,1/18/2016
26,1280,21,2,269.99,1/18/2016
29,437,21,2,269.99,1/20/2016
35,813,21,2,269.99,1/22/2016
45,1220,21,2,269.99,1/28/2016
55,1173,21,1,269.99,2/4/2016
59,563,21,1,269.99,2/5/2016
67,526,21,1,269.99,2/9/2016
86,276,21,2,269.99,2/21/2016
93,1328,21,1,269.99,2/26/2016
94,929,21,2,269.99,2/27/2016
98,1194,21,1,269.99,2/28/2016
99,1165,21,1,269.99,2/29/2016
140,1264,21,1,269.99,3/23/2016
149,763,21,2,269.99,3/28/2016
160,205,21,1,269.99,4/4/2016
162,31,21,2,269.99,4/6/2016
175,951,21,2,269.99,4/13/2016
194,558,21,2,269.99,4/28/2016
195,727,21,2,269.99,4/28/2016
214,363,21,1,269.99,5/10/2016
223,1368,21,2,269.99,5/15/2016
225,307,21,1,269.99,5/17/2016
239,13,21,2,269.99,5/27/2016
255,801,21,1,269.99,6/3/2016
256,26,21,1,269.99,6/4/2016
267,282,21,1,269.99,6/11/2016
273,1340,21,1,269.99,6/16/2016
286,59,21,2,269.99,6/25/2016
290,202,21,1,269.99,6/28/2016
291,158,21,2,269.99,6/29/2016
319,941,21,1,269.99,7/18/2016
322,924,21,1,269.99,7/19/2016
330,622,21,2,269.99,7/24/2016
335,1193,21,1,269.99,7/25/2016
346,584,21,1,269.99,8/1/2016
354,551,21,1,269.99,8/3/2016
357,14,21,2,269.99,8/5/2016
358,1042,21,2,269.99,8/5/2016
363,834,21,2,269.99,8/11/2016
366,1054,21,1,269.99,8/13/2016
368,995,21,2,269.99,8/14/2016
375,536,21,2,269.99,8/17/2016
381,1297,21,2,269.99,8/19/2016
383,331,21,2,269.99,8/20/2016
384,410,21,2,269.99,8/20/2016
385,1274,21,1,269.99,8/20/2016
409,416,21,1,269.99,9/1/2016
425,843,21,2,269.99,9/8/2016
434,726,21,1,269.99,9/13/2016
458,197,21,2,269.99,9/25/2016
472,468,21,2,269.99,9/30/2016
478,304,21,2,269.99,10/2/2016
479,984,21,1,269.99,10/3/2016
491,1048,21,2,269.99,10/8/2016
496,193,21,2,269.99,10/10/2016
498,1331,21,1,269.99,10/10/2016
512,8,21,1,269.99,10/19/2016
517,613,21,2,269.99,10/21/2016
522,724,21,1,269.99,10/23/2016
526,1096,21,1,269.99,10/26/2016
528,676,21,2,269.99,10/28/2016
534,1406,21,2,269.99,10/29/2016
539,1144,21,2,269.99,11/2/2016
544,321,21,1,269.99,11/6/2016
558,1443,21,2,269.99,11/15/2016
566,298,21,2,269.99,11/22/2016
578,819,21,1,269.99,11/27/2016
580,581,21,2,269.99,11/30/2016
587,487,21,1,269.99,12/6/2016
592,1232,21,2,269.99,12/6/2016
594,1318,21,2,269.99,12/7/2016
614,654,21,1,269.99,12/18/2016
624,814,21,2,269.99,12/24/2016
630,1404,21,2,269.99,12/26/2016
645,1199,21,2,269.99,1/8/2017
741,119,21,2,269.99,2/28/2017
760,1104,21,2,269.99,3/7/2017
807,1148,21,2,269.99,3/30/2017
834,890,21,1,269.99,4/12/2017
884,871,21,2,269.99,5/11/2017
933,909,21,1,269.99,6/7/2017
981,687,21,2,269.99,6/26/2017
1034,895,21,1,269.99,7/30/2017
1125,945,21,1,269.99,9/14/2017
1150,1183,21,2,269.99,9/28/2017
1185,960,21,1,269.99,10/14/2017
1253,44,21,1,269.99,11/18/2017
1336,904,21,2,269.99,1/9/2018
8,1204,22,1,269.99,1/4/2016
11,1326,22,2,269.99,1/5/2016
18,541,22,1,269.99,1/14/2016
22,1035,22,1,269.99,1/16/2016
25,657,22,1,269.99,1/18/2016
35,813,22,1,269.99,1/22/2016
39,1296,22,2,269.99,1/25/2016
45,1220,22,1,269.99,1/28/2016
60,151,22,1,269.99,2/6/2016
62,208,22,2,269.99,2/7/2016
64,1185,22,2,269.99,2/7/2016
69,1413,22,2,269.99,2/10/2016
73,612,22,1,269.99,2/12/2016
93,1328,22,2,269.99,2/26/2016
98,1194,22,2,269.99,2/28/2016
102,336,22,1,269.99,3/2/2016
108,12,22,2,269.99,3/6/2016
109,1255,22,2,269.99,3/6/2016
115,1369,22,1,269.99,3/9/2016
117,740,22,2,269.99,3/10/2016
131,316,22,2,269.99,3/19/2016
133,409,22,1,269.99,3/20/2016
137,370,22,1,269.99,3/23/2016
152,76,22,2,269.99,3/29/2016
161,251,22,1,269.99,4/4/2016
168,1147,22,2,269.99,4/9/2016
174,1361,22,2,269.99,4/12/2016
200,1074,22,2,269.99,5/1/2016
205,635,22,2,269.99,5/4/2016
216,267,22,2,269.99,5/11/2016
220,1358,22,2,269.99,5/12/2016
228,615,22,1,269.99,5/17/2016
238,1350,22,2,269.99,5/26/2016
244,956,22,1,269.99,5/28/2016
249,145,22,1,269.99,6/1/2016
251,851,22,2,269.99,6/1/2016
267,282,22,2,269.99,6/11/2016
281,800,22,1,269.99,6/21/2016
295,1130,22,2,269.99,7/1/2016
298,885,22,1,269.99,7/4/2016
301,17,22,1,269.99,7/6/2016
306,424,22,1,269.99,7/9/2016
314,1019,22,2,269.99,7/15/2016
317,795,22,1,269.99,7/17/2016
324,480,22,2,269.99,7/20/2016
338,1333,22,1,269.99,7/28/2016
344,750,22,1,269.99,8/1/2016
351,1307,22,2,269.99,8/3/2016
373,337,22,1,269.99,8/16/2016
383,331,22,2,269.99,8/20/2016
403,578,22,2,269.99,8/31/2016
416,1377,22,1,269.99,9/3/2016
424,67,22,1,269.99,9/8/2016
430,272,22,2,269.99,9/11/2016
435,77,22,1,269.99,9/14/2016
438,314,22,1,269.99,9/16/2016
444,30,22,1,269.99,9/19/2016
446,399,22,1,269.99,9/19/2016
460,691,22,2,269.99,9/25/2016
467,555,22,2,269.99,9/28/2016
476,559,22,2,269.99,10/1/2016
488,921,22,1,269.99,10/6/2016
492,191,22,2,269.99,10/9/2016
495,712,22,1,269.99,10/10/2016
511,377,22,2,269.99,10/18/2016
522,724,22,2,269.99,10/23/2016
535,835,22,2,269.99,10/29/2016
536,759,22,1,269.99,10/31/2016
541,1228,22,2,269.99,11/4/2016
554,104,22,1,269.99,11/13/2016
584,1209,22,1,269.99,12/4/2016
599,1,22,2,269.99,12/9/2016
609,896,22,2,269.99,12/12/2016
624,814,22,1,269.99,12/24/2016
632,163,22,2,269.99,12/27/2016
656,949,22,1,269.99,1/16/2017
661,626,22,2,269.99,1/18/2017
662,1125,22,1,269.99,1/19/2017
722,1399,22,2,269.99,2/18/2017
745,698,22,2,269.99,3/1/2017
758,953,22,2,269.99,3/6/2017
783,1343,22,2,269.99,3/16/2017
784,430,22,1,269.99,3/16/2017
810,153,22,1,269.99,4/1/2017
841,428,22,2,269.99,4/15/2017
906,877,22,2,269.99,5/23/2017
912,519,22,2,269.99,5/27/2017
946,525,22,2,269.99,6/14/2017
974,511,22,2,269.99,6/24/2017
982,1423,22,2,269.99,6/26/2017
1148,1379,22,1,269.99,9/25/2017
1161,41,22,1,269.99,10/1/2017
1214,783,22,1,269.99,10/28/2017
1586,176,22,2,269.99,4/26/2018
15,450,23,2,299.99,1/9/2016
17,1175,23,1,299.99,1/12/2016
23,1149,23,2,299.99,1/16/2016
25,657,23,2,299.99,1/18/2016
33,236,23,2,299.99,1/21/2016
38,583,23,1,299.99,1/25/2016
53,965,23,2,299.99,2/3/2016
57,1305,23,2,299.99,2/4/2016
58,504,23,1,299.99,2/5/2016
64,1185,23,2,299.99,2/7/2016
66,1253,23,1,299.99,2/9/2016
67,526,23,2,299.99,2/9/2016
73,612,23,2,299.99,2/12/2016
81,521,23,2,299.99,2/17/2016
84,317,23,2,299.99,2/20/2016
86,276,23,2,299.99,2/21/2016
87,516,23,2,299.99,2/21/2016
96,1094,23,1,299.99,2/27/2016
99,1165,23,2,299.99,2/29/2016
112,469,23,2,299.99,3/8/2016
113,1078,23,1,299.99,3/8/2016
118,577,23,2,299.99,3/12/2016
137,370,23,1,299.99,3/23/2016
165,574,23,1,299.99,4/8/2016
172,1079,23,1,299.99,4/11/2016
191,919,23,1,299.99,4/27/2016
200,1074,23,2,299.99,5/1/2016
228,615,23,2,299.99,5/17/2016
234,1435,23,1,299.99,5/22/2016
251,851,23,2,299.99,6/1/2016
260,632,23,2,299.99,6/6/2016
267,282,23,2,299.99,6/11/2016
269,764,23,2,299.99,6/12/2016
298,885,23,1,299.99,7/4/2016
319,941,23,1,299.99,7/18/2016
321,568,23,2,299.99,7/19/2016
326,1337,23,1,299.99,7/20/2016
329,274,23,1,299.99,7/24/2016
341,1357,23,2,299.99,7/31/2016
346,584,23,1,299.99,8/1/2016
347,1004,23,1,299.99,8/2/2016
356,1189,23,2,299.99,8/4/2016
376,825,23,2,299.99,8/17/2016
390,576,23,1,299.99,8/22/2016
394,522,23,1,299.99,8/26/2016
401,103,23,1,299.99,8/30/2016
415,1265,23,2,299.99,9/3/2016
421,240,23,2,299.99,9/5/2016
423,1397,23,2,299.99,9/6/2016
426,944,23,2,299.99,9/8/2016
436,791,23,1,299.99,9/16/2016
445,362,23,1,299.99,9/19/2016
453,1028,23,1,299.99,9/22/2016
456,1061,23,1,299.99,9/23/2016
480,686,23,2,299.99,10/4/2016
486,709,23,2,299.99,10/6/2016
488,921,23,2,299.99,10/6/2016
490,876,23,1,299.99,10/7/2016
494,875,23,1,299.99,10/9/2016
496,193,23,1,299.99,10/10/2016
501,977,23,2,299.99,10/11/2016
509,235,23,2,299.99,10/16/2016
513,155,23,1,299.99,10/19/2016
519,54,23,2,299.99,10/22/2016
539,1144,23,1,299.99,11/2/2016
540,1429,23,2,299.99,11/3/2016
552,1282,23,1,299.99,11/12/2016
574,833,23,2,299.99,11/26/2016
584,1209,23,1,299.99,12/4/2016
586,1306,23,2,299.99,12/4/2016
587,487,23,1,299.99,12/6/2016
588,102,23,1,299.99,12/6/2016
596,952,23,2,299.99,12/8/2016
599,1,23,1,299.99,12/9/2016
615,560,23,1,299.99,12/19/2016
625,1163,23,2,299.99,12/25/2016
629,973,23,2,299.99,12/26/2016
652,985,23,1,299.99,1/12/2017
691,1081,23,2,299.99,2/4/2017
706,1271,23,2,299.99,2/9/2017
724,864,23,1,299.99,2/19/2017
798,619,23,1,299.99,3/26/2017
815,1251,23,1,299.99,4/3/2017
843,1059,23,2,299.99,4/16/2017
906,877,23,2,299.99,5/23/2017
910,342,23,1,299.99,5/26/2017
948,618,23,2,299.99,6/15/2017
953,658,23,2,299.99,6/16/2017
956,1184,23,1,299.99,6/17/2017
1021,125,23,2,299.99,7/23/2017
1042,539,23,1,299.99,8/6/2017
1053,1439,23,2,299.99,8/10/2017
1127,494,23,2,299.99,9/15/2017
1168,1031,23,2,299.99,10/4/2017
1207,1002,23,1,299.99,10/26/2017
1237,571,23,1,299.99,11/9/2017
1240,903,23,2,299.99,11/10/2017
1408,1172,23,2,299.99,2/26/2018
1529,50,23,1,299.99,4/12/2018
1590,138,23,1,299.99,4/27/2018
29,437,24,2,549.99,1/20/2016
38,583,24,1,549.99,1/25/2016
64,1185,24,2,549.99,2/7/2016
71,797,24,1,549.99,2/11/2016
77,385,24,2,549.99,2/16/2016
80,397,24,1,549.99,2/17/2016
100,1237,24,2,549.99,3/1/2016
112,469,24,2,549.99,3/8/2016
113,1078,24,2,549.99,3/8/2016
121,755,24,2,549.99,3/14/2016
128,86,24,2,549.99,3/18/2016
131,316,24,2,549.99,3/19/2016
158,117,24,1,549.99,4/4/2016
161,251,24,2,549.99,4/4/2016
170,1200,24,1,549.99,4/10/2016
181,459,24,2,549.99,4/18/2016
182,854,24,2,549.99,4/18/2016
190,98,24,1,549.99,4/23/2016
192,728,24,2,549.99,4/27/2016
201,280,24,1,549.99,5/1/2016
205,635,24,2,549.99,5/4/2016
237,1351,24,1,549.99,5/25/2016
260,632,24,2,549.99,6/6/2016
264,5,24,2,549.99,6/10/2016
267,282,24,1,549.99,6/11/2016
284,1356,24,2,549.99,6/23/2016
289,849,24,1,549.99,6/27/2016
302,1375,24,2,549.99,7/6/2016
303,36,24,2,549.99,7/7/2016
312,299,24,2,549.99,7/13/2016
340,963,24,1,549.99,7/29/2016
345,1299,24,2,549.99,8/1/2016
351,1307,24,2,549.99,8/3/2016
357,14,24,1,549.99,8/5/2016
361,994,24,2,549.99,8/8/2016
365,981,24,2,549.99,8/13/2016
391,61,24,2,549.99,8/23/2016
400,1295,24,2,549.99,8/29/2016
403,578,24,1,549.99,8/31/2016
410,1151,24,2,549.99,9/1/2016
412,1202,24,1,549.99,9/2/2016
416,1377,24,1,549.99,9/3/2016
433,1062,24,1,549.99,9/12/2016
450,575,24,1,549.99,9/21/2016
454,988,24,2,549.99,9/23/2016
457,1349,24,2,549.99,9/24/2016
458,197,24,1,549.99,9/25/2016
461,853,24,1,549.99,9/26/2016
484,421,24,1,549.99,10/6/2016
498,1331,24,1,549.99,10/10/2016
504,1381,24,2,549.99,10/14/2016
520,639,24,1,549.99,10/23/2016
534,1406,24,2,549.99,10/29/2016
535,835,24,1,549.99,10/29/2016
545,1108,24,1,549.99,11/8/2016
552,1282,24,1,549.99,11/12/2016
553,913,24,1,549.99,11/12/2016
566,298,24,2,549.99,11/22/2016
569,707,24,2,549.99,11/23/2016
570,989,24,2,549.99,11/23/2016
587,487,24,1,549.99,12/6/2016
590,990,24,1,549.99,12/6/2016
608,1103,24,1,549.99,12/12/2016
610,711,24,1,549.99,12/13/2016
616,1444,24,1,549.99,12/20/2016
631,855,24,2,549.99,12/27/2016
648,684,24,1,549.99,1/9/2017
676,790,24,1,549.99,1/28/2017
699,958,24,2,549.99,2/6/2017
723,845,24,2,549.99,2/19/2017
749,255,24,1,549.99,3/4/2017
805,420,24,1,549.99,3/29/2017
828,246,24,1,549.99,4/9/2017
860,473,24,2,549.99,4/27/2017
913,699,24,2,549.99,5/27/2017
929,472,24,1,549.99,6/5/2017
1094,828,24,1,549.99,8/25/2017
1111,930,24,1,549.99,9/4/2017
1125,945,24,1,549.99,9/14/2017
1152,1244,24,1,549.99,9/29/2017
1192,1114,24,2,549.99,10/17/2017
1276,893,24,2,549.99,11/30/2017
1303,878,24,2,549.99,12/16/2017
1315,931,24,1,549.99,12/25/2017
1367,1118,24,2,549.99,1/27/2018
1385,866,24,2,549.99,2/8/2018
1400,987,24,2,549.99,2/17/2018
1505,22,24,2,549.99,4/8/2018
1555,1,24,2,549.99,4/18/2018
18,541,25,2,499.99,1/14/2016
32,1259,25,2,499.99,1/21/2016
38,583,25,1,499.99,1/25/2016
47,1234,25,2,499.99,1/29/2016
52,767,25,1,499.99,2/3/2016
53,965,25,2,499.99,2/3/2016
55,1173,25,2,499.99,2/4/2016
61,277,25,1,499.99,2/6/2016
63,1075,25,2,499.99,2/7/2016
64,1185,25,2,499.99,2/7/2016
73,612,25,1,499.99,2/12/2016
77,385,25,1,499.99,2/16/2016
79,529,25,2,499.99,2/17/2016
81,521,25,2,499.99,2/17/2016
82,1223,25,2,499.99,2/18/2016
91,648,25,1,499.99,2/25/2016
99,1165,25,2,499.99,2/29/2016
112,469,25,2,499.99,3/8/2016
119,925,25,1,499.99,3/12/2016
135,1354,25,1,499.99,3/21/2016
150,332,25,2,499.99,3/29/2016
182,854,25,2,499.99,4/18/2016
